product_id,product_name,category,product_price
11744,Canoe,Gardening & Outdoor,630.39
11745,Pressure Washer,Personal Accessories,369.63
11746,Resistance Bands,Office Supplies,354.09
11747,Standing Desk,Furniture,871.1
11748,Wireless Headphones,Sports & Fitness,917.25
11749,Outdoor Grill,Sports & Fitness,514.57
11750,Stapler,Travel & Camping,173.64
11751,Sleeping Bag,Personal Accessories,581.05
11752,Cable Organizer,Home Decor,941.0
11753,Scented Candles,Furniture,950.1
11754,Mesh Wi-Fi System,Gardening & Outdoor,947.19
11755,Solar-Powered Garden Lights,Home Appliances,471.86
11756,Diffuser,Home Appliances,370.36
11757,Air Compressor,Gardening & Outdoor,406.54
11758,Ergonomic Office Chair,Gardening & Outdoor,96.01
11759,Smart Thermostat,Office Supplies,685.81
11760,Solar-Powered Garden Lights,Travel & Camping,319.28
11761,Area Rug,Travel & Camping,960.03
11762,Gimbal,Tools & Automotive,408.02
11763,USB Hub,Home Decor,826.43
11764,Phone Case,Electronics,194.88
11765,Pen Set,Furniture,401.62
11766,Diffuser,Tools & Automotive,167.26
11767,Ring Light,Tools & Automotive,392.98
11768,Hiking Boots,Home Decor,861.03
11769,Air Purifier,Personal Accessories,782.62
11770,Area Rug,Home Decor,373.07
11771,Jump Rope,Travel & Camping,556.74
11772,Robotic Vacuum Cleaner,Home Appliances,471.56
11773,Calculator,Furniture,77.68
11774,Calculator,Office Supplies,513.12
11775,Power Bank,Travel & Camping,199.04
11776,Lawn Mower,Home Appliances,493.43
11777,Wireless Headphones,Sports & Fitness,571.23
11778,Pen Set,Tools & Automotive,7.57
11779,Fishing Rod,Sports & Fitness,372.34
11780,Jack Stand,Gardening & Outdoor,547.21
11781,Pressure Washer,Electronics,278.77
11782,Smart Lock,Travel & Camping,776.83
11783,Gimbal,Home Decor,736.51
11784,Wireless Keyboard,Travel & Camping,607.64
11785,Solar-Powered Garden Lights,Home Appliances,901.31
11786,4K UHD Monitor,Office Supplies,705.46
11787,Coffee Maker,Furniture,652.65
11788,Smart Lock,Gardening & Outdoor,872.53
11789,Humidifier,Furniture,13.3
11790,Screen Protector,Travel & Camping,103.97
11791,Gimbal,Travel & Camping,858.77
11792,Pressure Washer,Personal Accessories,271.62
11793,Action Camera,Office Supplies,731.61
11794,Tent,Furniture,700.17
11795,Electric Kettle,Personal Accessories,258.15
11796,Car Air Freshener,Travel & Camping,175.92
11797,Wall Clock,Office Supplies,555.77
11798,Planting Pot Set,Electronics,208.38
11799,Car Charger,Office Supplies,935.89
11800,Dehumidifier,Furniture,304.49
11801,Smart Thermostat,Home Appliances,346.54
11802,4K UHD Monitor,Travel & Camping,713.93
11803,Laptop Backpack,Home Decor,172.08
11804,Dash Cam,Electronics,720.41
11805,Desk Lamp,Home Decor,611.05
11806,Air Purifier,Home Appliances,781.07
11807,Air Purifier,Home Appliances,146.01
11808,Power Bank,Gardening & Outdoor,596.38
11809,Floor Mats,Electronics,712.56
11810,Floor Lamp,Home Decor,424.24
11811,Bedside Lamp,Furniture,356.6
11812,Stapler,Furniture,759.56
11813,Water Bottle,Tools & Automotive,373.06
11814,Pen Set,Home Decor,923.35
11815,Microphone,Furniture,190.08
11816,Scented Candles,Home Appliances,834.62
11817,External Hard Drive,Home Appliances,802.53
11818,Drone,Travel & Camping,641.99
11819,Toaster Oven,Gardening & Outdoor,64.47
11820,Fishing Rod,Gardening & Outdoor,132.25
11821,Pressure Washer,Furniture,306.09
11822,Essential Oil Diffuser,Gardening & Outdoor,871.93
11823,Humidifier,Sports & Fitness,439.05
11824,Cable Organizer,Travel & Camping,212.56
11825,External Hard Drive,Gardening & Outdoor,43.9
11826,Dumbbell Set,Office Supplies,325.54
11827,Mesh Wi-Fi System,Tools & Automotive,565.01
11828,Portable Bluetooth Speaker,Tools & Automotive,995.11
11829,Treadmill,Sports & Fitness,581.97
11830,Jack Stand,Office Supplies,420.69
11831,Tent,Furniture,463.91
11832,Phone Case,Sports & Fitness,195.06
11833,Air Fryer,Travel & Camping,764.32
11834,Electric Kettle,Electronics,481.46
11835,Dash Cam,Office Supplies,46.1
11836,Stapler,Furniture,283.1
11837,Cordless Drill,Tools & Automotive,70.66
11838,Garden Hose,Furniture,507.96
11839,Floor Mats,Travel & Camping,791.98
11840,Car Charger,Sports & Fitness,291.44
11841,Wireless Charger,Office Supplies,448.82
11842,Hammock,Tools & Automotive,247.16
11843,Tablet Stand,Gardening & Outdoor,750.5
11844,Jump Rope,Home Decor,700.07
11845,Area Rug,Home Decor,614.09
11846,Calculator,Sports & Fitness,29.88
11847,USB Hub,Electronics,958.71
11848,Car Air Freshener,Gardening & Outdoor,662.15
11849,Pressure Gauge,Personal Accessories,389.12
11850,Hammock,Furniture,233.59
11851,Treadmill,Furniture,768.95
11852,Outdoor Grill,Personal Accessories,820.62
11853,External Hard Drive,Electronics,301.14
11854,Car Charger,Electronics,537.41
11855,Wireless Charger,Tools & Automotive,370.32
11856,Digital Camera,Sports & Fitness,548.8
11857,Projector,Tools & Automotive,112.48
11858,Jack Stand,Office Supplies,992.5
11859,Picture Frame,Travel & Camping,131.08
11860,Laptop Backpack,Travel & Camping,392.25
11861,Garden Hose,Gardening & Outdoor,196.17
11862,Jump Rope,Sports & Fitness,283.92
11863,Robotic Vacuum Cleaner,Furniture,916.79
11864,Lawn Mower,Personal Accessories,723.92
11865,Sleeping Bag,Furniture,884.81
11866,Skateboard,Furniture,536.46
11867,Soundbar,Electronics,547.64
11868,Hiking Boots,Personal Accessories,569.26
11869,Smart Thermostat,Electronics,841.06
11870,Weighted Blanket,Home Appliances,57.18
11871,Canoe,Office Supplies,246.18
11872,Jumper Cables,Home Decor,90.53
11873,Charging Dock,Furniture,785.25
11874,Smart Thermostat,Electronics,295.96
11875,Bookshelf,Home Appliances,210.14
11876,Tablet Stand,Gardening & Outdoor,41.79
11877,Laptop Backpack,Home Appliances,618.54
11878,Sleeping Bag,Travel & Camping,837.43
11879,Jack Stand,Tools & Automotive,982.51
11880,Digital Camera,Travel & Camping,560.13
11881,Smartwatch,Furniture,478.27
11882,Charging Dock,Home Decor,365.92
11883,Standing Desk,Electronics,315.12
11884,Car Charger,Gardening & Outdoor,897.01
11885,Air Compressor,Gardening & Outdoor,613.32
11886,Soundbar,Gardening & Outdoor,386.63
11887,Floor Lamp,Personal Accessories,57.63
11888,Cable Organizer,Home Appliances,870.49
11889,Treadmill,Personal Accessories,464.66
11890,Outdoor Grill,Personal Accessories,75.4
11891,Air Compressor,Home Appliances,193.92
11892,Dining Table,Home Decor,238.32
11893,Handheld Garment Steamer,Furniture,770.59
11894,Solar-Powered Garden Lights,Home Appliances,739.86
11895,Wireless Headphones,Tools & Automotive,862.44
11896,Pressure Gauge,Office Supplies,221.87
11897,Jump Rope,Home Appliances,182.18
11898,E-reader,Personal Accessories,949.81
11899,Electric Kettle,Office Supplies,744.18
11900,Car Charger,Home Decor,897.15
11901,Portable Bluetooth Speaker,Furniture,96.79
11902,Pressure Washer,Gardening & Outdoor,291.09
11903,Gimbal,Personal Accessories,633.74
11904,Handheld Garment Steamer,Gardening & Outdoor,949.97
11905,Power Bank,Sports & Fitness,129.41
11906,Electric Kettle,Gardening & Outdoor,914.36
11907,Gaming Mouse,Personal Accessories,157.72
11908,Portable Bluetooth Speaker,Personal Accessories,290.9
11909,Dehumidifier,Office Supplies,515.94
11910,Solar-Powered Garden Lights,Home Appliances,591.66
11911,Air Fryer,Home Appliances,908.77
11912,Security Camera,Gardening & Outdoor,678.84
11913,Wireless Keyboard,Gardening & Outdoor,752.32
11914,Fishing Rod,Home Appliances,235.43
11915,Webcam,Travel & Camping,976.68
11916,Dehumidifier,Home Appliances,253.9
11917,Weighted Blanket,Office Supplies,693.89
11918,Treadmill,Tools & Automotive,601.74
11919,Sleeping Bag,Home Decor,227.0
11920,Bookshelf,Personal Accessories,587.48
11921,USB Hub,Electronics,844.93
11922,Water Bottle,Electronics,196.16
11923,Ergonomic Office Chair,Home Appliances,190.47
11924,Stapler,Home Appliances,941.22
11925,Air Purifier,Travel & Camping,41.18
11926,Pressure Washer,Personal Accessories,863.86
11927,Folding Chair,Travel & Camping,530.14
11928,Dumbbell Set,Office Supplies,75.53
11929,Dehumidifier,Home Decor,935.72
11930,USB Hub,Home Decor,94.7
11931,Throw Pillow,Personal Accessories,276.16
11932,Gaming Mouse,Home Appliances,503.01
11933,Bedside Lamp,Personal Accessories,108.29
11934,Folding Chair,Office Supplies,23.8
11935,Resistance Bands,Electronics,466.02
11936,Desk Lamp,Travel & Camping,462.27
11937,Weighted Blanket,Electronics,384.26
11938,Weighted Blanket,Office Supplies,416.65
11939,Dehumidifier,Home Decor,735.2
11940,Stapler,Sports & Fitness,449.43
11941,Wireless Charger,Personal Accessories,756.21
11942,Cable Organizer,Gardening & Outdoor,648.86
11943,Bedside Lamp,Office Supplies,255.35
11944,External Hard Drive,Office Supplies,354.85
11945,Stapler,Electronics,14.17
11946,Tire Inflator,Home Decor,483.89
11947,Floor Lamp,Personal Accessories,619.48
11948,Robotic Vacuum Cleaner,Gardening & Outdoor,776.63
11949,Planting Pot Set,Electronics,514.34
11950,Security Camera,Personal Accessories,350.16
11951,USB Hub,Sports & Fitness,753.31
11952,Skateboard,Travel & Camping,619.24
11953,Robotic Vacuum Cleaner,Personal Accessories,222.26
11954,4K UHD Monitor,Personal Accessories,335.26
11955,Robotic Vacuum Cleaner,Home Appliances,982.0
11956,Floor Mats,Sports & Fitness,267.78
11957,Patio Umbrella,Electronics,450.87
11958,Calculator,Office Supplies,862.64
11959,Notebook,Sports & Fitness,958.96
11960,Cordless Drill,Home Decor,854.42
11961,Smart Thermostat,Gardening & Outdoor,822.13
11962,Mesh Wi-Fi System,Electronics,585.79
11963,Headphone Stand,Tools & Automotive,559.27
11964,Handheld Garment Steamer,Personal Accessories,76.37
11965,Hole Puncher,Gardening & Outdoor,943.19
11966,Screen Protector,Home Decor,266.23
11967,Gaming Mouse,Gardening & Outdoor,520.73
11968,Yoga Mat,Personal Accessories,738.25
11969,Bookshelf,Personal Accessories,53.29
11970,Pressure Washer,Sports & Fitness,434.39
11971,Tablet Stand,Travel & Camping,314.39
11972,Air Fryer,Office Supplies,18.37
11973,Fishing Rod,Home Decor,414.27
11974,Smart Thermostat,Home Appliances,613.47
11975,Soundbar,Home Decor,583.47
11976,Desk Organizer,Furniture,648.42
11977,Projector,Electronics,291.84
11978,Yoga Mat,Tools & Automotive,193.73
11979,Tire Inflator,Office Supplies,959.99
11980,Skateboard,Home Decor,246.55
11981,Dehumidifier,Home Appliances,88.77
11982,Jumper Cables,Sports & Fitness,886.4
11983,Floor Mats,Furniture,540.9
11984,Laptop Backpack,Office Supplies,168.25
11985,Air Fryer,Electronics,398.41
11986,Folding Chair,Personal Accessories,208.56
11987,Calculator,Home Appliances,747.11
11988,Calculator,Home Appliances,700.37
11989,Soundbar,Tools & Automotive,686.75
11990,Portable Bluetooth Speaker,Personal Accessories,550.48
11991,Cordless Drill,Gardening & Outdoor,659.78
11992,Skateboard,Furniture,807.96
11993,Ring Light,Home Appliances,65.15
11994,Sleeping Bag,Home Decor,906.04
11995,Skateboard,Electronics,99.69
11996,Ergonomic Office Chair,Home Decor,692.91
11997,Planting Pot Set,Gardening & Outdoor,243.76
11998,Desk Lamp,Home Appliances,871.74
11999,Stapler,Tools & Automotive,803.68
12000,Dash Cam,Sports & Fitness,722.45
12001,Projector,Home Decor,525.19
12002,Gaming Mouse,Electronics,275.28
12003,Picture Frame,Personal Accessories,297.94
12004,Standing Desk,Home Appliances,114.5
12005,Fishing Rod,Sports & Fitness,567.16
12006,Hole Puncher,Gardening & Outdoor,699.7
12007,Headphone Stand,Sports & Fitness,470.81
12008,Drone,Home Appliances,717.36
12009,Floor Lamp,Travel & Camping,881.84
12010,Calculator,Travel & Camping,35.26
12011,Hiking Boots,Personal Accessories,293.8
12012,Bicycle,Home Decor,838.94
12013,Diffuser,Personal Accessories,43.62
12014,Lawn Mower,Office Supplies,796.62
12015,Pressure Washer,Home Appliances,951.65
12016,Skateboard,Sports & Fitness,932.31
12017,Projector,Home Decor,487.66
12018,Robotic Vacuum Cleaner,Home Appliances,323.18
12019,Foam Roller,Furniture,200.98
12020,Hammock,Home Decor,198.44
12021,Tent,Home Decor,747.56
12022,Gimbal,Gardening & Outdoor,675.86
12023,Pop Socket,Office Supplies,405.0
12024,Canoe,Electronics,144.78
12025,Coffee Maker,Home Decor,165.41
12026,Pressure Washer,Electronics,117.4
12027,Sofa Bed,Tools & Automotive,32.88
12028,Tent,Gardening & Outdoor,326.29
12029,Gaming Mouse,Electronics,638.37
12030,Binoculars,Home Decor,872.59
12031,Wall Clock,Home Decor,856.19
12032,Toolbox,Office Supplies,747.35
12033,Car Seat Cover,Furniture,49.47
12034,Essential Oil Diffuser,Home Appliances,42.48
12035,4K UHD Monitor,Office Supplies,40.0
12036,Jack Stand,Travel & Camping,257.47
12037,Floor Mats,Home Appliances,336.82
12038,Pressure Gauge,Travel & Camping,534.18
12039,Yoga Mat,Home Decor,980.9
12040,Tent,Home Decor,657.84
12041,Foam Roller,Home Decor,534.97
12042,Air Compressor,Home Appliances,909.11
12043,Pressure Washer,Office Supplies,752.99
12044,Water Bottle,Personal Accessories,155.41
12045,Yoga Mat,Furniture,518.7
12046,Toolbox,Office Supplies,555.07
12047,Foam Roller,Travel & Camping,415.06
12048,Microphone,Furniture,272.12
12049,Patio Umbrella,Gardening & Outdoor,241.26
12050,Binoculars,Personal Accessories,375.3
12051,Floor Mats,Electronics,854.1
12052,Gaming Mouse,Home Decor,455.67
12053,Water Bottle,Sports & Fitness,155.71
12054,Ergonomic Office Chair,Electronics,413.8
12055,Screen Protector,Home Decor,892.03
12056,Pen Set,Sports & Fitness,654.95
12057,Smart Thermostat,Office Supplies,247.51
12058,Dehumidifier,Electronics,495.55
12059,Dehumidifier,Personal Accessories,766.73
12060,Stapler,Home Decor,286.42
12061,Cordless Drill,Sports & Fitness,310.72
12062,Floor Mats,Office Supplies,824.42
12063,Solar-Powered Garden Lights,Office Supplies,145.4
12064,Dumbbell Set,Office Supplies,387.05
12065,Bicycle,Personal Accessories,485.05
12066,Sleeping Bag,Travel & Camping,844.93
12067,Stapler,Home Decor,347.44
12068,Standing Desk,Electronics,140.44
12069,Coffee Maker,Home Appliances,30.74
12070,Floor Lamp,Home Appliances,259.06
12071,Air Purifier,Sports & Fitness,888.05
12072,Webcam,Home Appliances,361.93
12073,Diffuser,Furniture,162.94
12074,Tripod,Electronics,195.75
12075,USB Hub,Home Decor,841.41
12076,Jack Stand,Personal Accessories,868.09
12077,Air Compressor,Home Decor,133.54
12078,Treadmill,Travel & Camping,582.05
12079,Toolbox,Electronics,937.08
12080,Area Rug,Furniture,713.18
12081,Cordless Drill,Home Decor,130.15
12082,Jumper Cables,Home Appliances,283.09
12083,Dash Cam,Gardening & Outdoor,429.81
12084,Diffuser,Gardening & Outdoor,437.11
12085,Skateboard,Tools & Automotive,51.98
12086,Outdoor Grill,Office Supplies,477.68
12087,E-reader,Tools & Automotive,895.01
12088,Water Bottle,Electronics,315.58
12089,Charging Dock,Personal Accessories,225.8
12090,Coffee Maker,Tools & Automotive,758.3
12091,Dehumidifier,Personal Accessories,983.19
12092,Microphone,Furniture,858.97
12093,Bicycle,Furniture,524.79
12094,Coffee Maker,Home Appliances,661.82
12095,Treadmill,Gardening & Outdoor,265.56
12096,Ring Light,Gardening & Outdoor,858.36
12097,Diffuser,Tools & Automotive,142.87
12098,Weighted Blanket,Office Supplies,574.92
12099,Picture Frame,Office Supplies,323.79
12100,Car Seat Cover,Sports & Fitness,386.61
12101,Charging Dock,Gardening & Outdoor,38.11
12102,Pressure Gauge,Home Decor,532.89
12103,Outdoor Grill,Tools & Automotive,586.92
12104,Sofa Bed,Travel & Camping,670.86
12105,Solar-Powered Garden Lights,Furniture,573.84
12106,Pen Set,Home Decor,324.87
12107,External Hard Drive,Electronics,912.11
12108,Foam Roller,Tools & Automotive,584.92
12109,Yoga Mat,Gardening & Outdoor,787.76
12110,Bedside Lamp,Furniture,963.99
12111,Car Mount,Sports & Fitness,994.0
12112,Hiking Boots,Sports & Fitness,750.54
12113,E-reader,Home Decor,375.24
12114,Power Bank,Electronics,379.62
12115,Robotic Vacuum Cleaner,Office Supplies,797.26
12116,Standing Desk,Furniture,357.23
12117,Air Compressor,Home Appliances,233.18
12118,Floor Mats,Home Appliances,25.25
12119,Air Fryer,Office Supplies,187.93
12120,Screen Protector,Sports & Fitness,86.73
12121,Folding Chair,Office Supplies,811.21
12122,Lawn Mower,Personal Accessories,566.88
12123,Hole Puncher,Sports & Fitness,131.03
12124,Wireless Charger,Sports & Fitness,331.73
12125,Floor Mats,Electronics,640.18
12126,Desk Organizer,Home Decor,22.61
12127,Tent,Office Supplies,186.29
12128,E-reader,Furniture,194.1
12129,Solar-Powered Garden Lights,Furniture,194.57
12130,Gaming Mouse,Office Supplies,225.95
12131,Smartwatch,Gardening & Outdoor,579.43
12132,Car Charger,Sports & Fitness,518.81
12133,Coffee Maker,Home Decor,240.1
12134,Treadmill,Home Decor,763.75
12135,USB Hub,Personal Accessories,123.07
12136,External Hard Drive,Travel & Camping,87.76
12137,Mesh Wi-Fi System,Office Supplies,215.88
12138,Tire Inflator,Personal Accessories,580.02
12139,Jack Stand,Travel & Camping,351.75
12140,Dehumidifier,Furniture,326.78
12141,Tablet Stand,Office Supplies,271.73
12142,Wireless Charger,Electronics,904.36
12143,Air Compressor,Home Appliances,780.17
12144,Espresso Machine,Home Appliances,613.36
12145,Sleeping Bag,Electronics,632.56
12146,Desk Lamp,Home Appliances,105.12
12147,Diffuser,Home Appliances,851.06
12148,Pressure Washer,Sports & Fitness,521.92
12149,Car Charger,Travel & Camping,695.07
12150,Wireless Charger,Gardening & Outdoor,24.82
12151,Yoga Mat,Office Supplies,551.27
12152,Wall Clock,Furniture,19.19
12153,Jump Rope,Sports & Fitness,388.07
12154,Planting Pot Set,Home Decor,929.46
12155,Toolbox,Electronics,441.79
12156,Dumbbell Set,Sports & Fitness,502.86
12157,Smartwatch,Sports & Fitness,802.28
12158,E-reader,Home Decor,557.32
12159,Mesh Wi-Fi System,Office Supplies,120.79
12160,Toaster Oven,Home Decor,673.57
12161,Charging Dock,Furniture,479.61
12162,Jumper Cables,Home Decor,12.13
12163,Microphone,Personal Accessories,449.54
12164,Foam Roller,Gardening & Outdoor,27.73
12165,Wireless Charger,Electronics,460.96
12166,Pressure Washer,Home Decor,538.52
12167,Skateboard,Electronics,497.04
12168,Ring Light,Personal Accessories,872.94
12169,Planting Pot Set,Furniture,618.61
12170,Wireless Headphones,Home Decor,802.26
12171,Solar-Powered Garden Lights,Furniture,871.5
12172,Soundbar,Office Supplies,8.86
12173,Hiking Boots,Furniture,113.27
12174,Car Air Freshener,Office Supplies,313.09
12175,Air Compressor,Home Decor,710.22
12176,Solar-Powered Garden Lights,Tools & Automotive,590.62
12177,Bedside Lamp,Personal Accessories,349.82
12178,Phone Case,Home Decor,609.35
12179,USB Hub,Gardening & Outdoor,179.75
12180,Microphone,Office Supplies,846.4
12181,External Hard Drive,Furniture,285.3
12182,Wall Clock,Home Decor,722.44
12183,Weighted Blanket,Home Appliances,285.57
12184,Projector,Furniture,328.72
12185,Sofa Bed,Office Supplies,826.1
12186,Tent,Office Supplies,977.86
12187,Desk Lamp,Office Supplies,81.77
12188,Hammock,Electronics,951.59
12189,Tire Inflator,Travel & Camping,408.11
12190,4K UHD Monitor,Office Supplies,19.47
12191,Garden Hose,Home Appliances,581.32
12192,Car Air Freshener,Home Decor,689.73
12193,Laptop Backpack,Office Supplies,952.6
12194,Jump Rope,Sports & Fitness,919.61
12195,Outdoor Grill,Gardening & Outdoor,714.25
12196,Gimbal,Home Appliances,180.11
12197,Tire Inflator,Gardening & Outdoor,274.37
12198,Microphone,Office Supplies,771.51
12199,Car Charger,Gardening & Outdoor,295.02
12200,Pressure Gauge,Tools & Automotive,85.47
12201,4K UHD Monitor,Tools & Automotive,617.51
12202,Tripod,Furniture,64.34
12203,Blender,Home Decor,816.97
12204,External Hard Drive,Home Appliances,547.72
12205,Wireless Headphones,Gardening & Outdoor,589.18
12206,Jack Stand,Travel & Camping,734.32
12207,Treadmill,Home Appliances,271.38
12208,Webcam,Furniture,290.03
12209,Blender,Electronics,902.37
12210,Charging Dock,Gardening & Outdoor,507.93
12211,Power Bank,Tools & Automotive,992.39
12212,Dining Table,Office Supplies,445.93
12213,Water Bottle,Furniture,999.26
12214,Handheld Garment Steamer,Office Supplies,397.63
12215,Pop Socket,Tools & Automotive,204.44
12216,Cable Organizer,Office Supplies,685.07
12217,Tripod,Office Supplies,130.68
12218,Dumbbell Set,Gardening & Outdoor,76.72
12219,Floor Lamp,Office Supplies,141.77
12220,Digital Camera,Gardening & Outdoor,472.81
12221,Outdoor Grill,Personal Accessories,407.76
12222,Ring Light,Furniture,340.48
12223,Weighted Blanket,Electronics,727.62
12224,Microphone,Gardening & Outdoor,673.34
12225,Gimbal,Electronics,513.1
12226,Phone Case,Office Supplies,984.53
12227,Notebook,Tools & Automotive,548.5
12228,E-reader,Personal Accessories,150.34
12229,Air Purifier,Furniture,246.73
12230,Bedside Lamp,Home Decor,829.75
12231,Smart Lock,Personal Accessories,858.62
12232,Tablet Stand,Personal Accessories,172.73
12233,E-reader,Sports & Fitness,197.61
12234,Folding Chair,Personal Accessories,525.63
12235,Laptop Backpack,Home Decor,789.32
12236,Area Rug,Home Decor,157.19
12237,Patio Umbrella,Travel & Camping,731.04
12238,Pop Socket,Travel & Camping,404.28
12239,Desk Organizer,Electronics,704.98
12240,Action Camera,Personal Accessories,295.28
12241,Calculator,Office Supplies,560.67
12242,Bookshelf,Office Supplies,130.22
12243,Soundbar,Office Supplies,714.23
12244,Treadmill,Sports & Fitness,873.02
12245,Coffee Maker,Electronics,297.4
12246,Bedside Lamp,Sports & Fitness,594.26
12247,Jumper Cables,Tools & Automotive,131.46
12248,Essential Oil Diffuser,Sports & Fitness,315.63
12249,Floor Lamp,Gardening & Outdoor,931.37
12250,Throw Pillow,Electronics,845.18
12251,Coffee Maker,Gardening & Outdoor,79.33
12252,Bedside Lamp,Tools & Automotive,570.64
12253,Screen Protector,Electronics,600.18
12254,Pressure Gauge,Gardening & Outdoor,732.5
12255,4K UHD Monitor,Furniture,906.35
12256,Webcam,Office Supplies,872.17
12257,Smartwatch,Tools & Automotive,359.02
12258,Pressure Washer,Travel & Camping,299.17
12259,Calculator,Sports & Fitness,250.6
12260,Diffuser,Sports & Fitness,325.16
12261,Wall Clock,Home Appliances,90.16
12262,Drone,Travel & Camping,962.34
12263,Smartwatch,Sports & Fitness,838.3
12264,Skateboard,Home Appliances,569.24
12265,Smart Thermostat,Personal Accessories,291.68
12266,Throw Pillow,Gardening & Outdoor,728.67
12267,Pen Set,Tools & Automotive,264.18
12268,Projector,Home Decor,236.01
12269,Tablet Stand,Home Decor,996.19
12270,Treadmill,Furniture,609.71
12271,Wireless Headphones,Gardening & Outdoor,883.04
12272,Headphone Stand,Personal Accessories,407.21
12273,Bookshelf,Office Supplies,137.83
12274,Binoculars,Electronics,648.57
12275,Cordless Drill,Office Supplies,72.93
12276,Microphone,Office Supplies,595.79
12277,Blender,Tools & Automotive,377.52
12278,Tripod,Tools & Automotive,259.83
12279,USB Hub,Tools & Automotive,272.03
12280,Phone Case,Travel & Camping,740.9
12281,Humidifier,Home Decor,63.91
12282,Pressure Washer,Home Decor,211.25
12283,Soundbar,Travel & Camping,342.34
12284,Car Mount,Personal Accessories,859.0
12285,Floor Mats,Home Appliances,209.66
12286,Wall Clock,Home Appliances,720.25
12287,Picture Frame,Home Appliances,666.97
12288,Planting Pot Set,Travel & Camping,154.98
12289,Essential Oil Diffuser,Personal Accessories,663.59
12290,Toaster Oven,Office Supplies,945.48
12291,Drone,Gardening & Outdoor,127.82
12292,Hole Puncher,Tools & Automotive,715.66
12293,Tablet Stand,Tools & Automotive,335.34
12294,Bookshelf,Furniture,391.23
12295,Weighted Blanket,Gardening & Outdoor,792.5
12296,Skateboard,Travel & Camping,9.11
12297,Toaster Oven,Electronics,551.56
12298,Tablet Stand,Electronics,32.29
12299,Weighted Blanket,Office Supplies,600.8
12300,Treadmill,Home Decor,341.19
12301,Area Rug,Electronics,741.11
12302,Floor Mats,Home Decor,205.38
12303,Dash Cam,Home Decor,375.29
12304,Robotic Vacuum Cleaner,Sports & Fitness,849.16
12305,Skateboard,Travel & Camping,20.79
12306,Dash Cam,Travel & Camping,286.97
12307,Smart Lock,Office Supplies,507.48
12308,Bedside Lamp,Office Supplies,759.24
12309,Mesh Wi-Fi System,Home Appliances,737.88
12310,Bedside Lamp,Electronics,124.3
12311,Car Air Freshener,Tools & Automotive,267.08
12312,External Hard Drive,Furniture,705.17
12313,Handheld Garment Steamer,Office Supplies,677.69
12314,External Hard Drive,Gardening & Outdoor,568.62
12315,Bedside Lamp,Home Decor,836.0
12316,Air Purifier,Sports & Fitness,519.38
12317,External Hard Drive,Gardening & Outdoor,117.42
12318,Car Seat Cover,Personal Accessories,223.72
12319,Humidifier,Home Appliances,616.26
12320,Projector,Furniture,581.1
12321,Microphone,Home Decor,571.16
12322,Scented Candles,Gardening & Outdoor,734.03
12323,Jack Stand,Home Appliances,669.63
12324,Charging Dock,Electronics,890.47
12325,Webcam,Home Appliances,873.28
12326,Laptop Backpack,Home Decor,813.93
12327,Headphone Stand,Home Appliances,747.32
12328,Patio Umbrella,Personal Accessories,654.16
12329,Security Camera,Home Appliances,209.87
12330,Car Air Freshener,Furniture,970.31
12331,Desk Organizer,Travel & Camping,689.19
12332,Ergonomic Office Chair,Home Decor,291.82
12333,Dining Table,Office Supplies,915.13
12334,4K UHD Monitor,Sports & Fitness,583.14
12335,Espresso Machine,Electronics,303.05
12336,Desk Lamp,Travel & Camping,945.16
12337,Jump Rope,Electronics,407.42
12338,Security Camera,Sports & Fitness,485.98
12339,Sofa Bed,Tools & Automotive,647.99
12340,Handheld Garment Steamer,Gardening & Outdoor,304.26
12341,Pressure Gauge,Home Appliances,363.86
12342,Wireless Headphones,Gardening & Outdoor,656.75
12343,External Hard Drive,Travel & Camping,375.72
12344,Throw Pillow,Tools & Automotive,849.95
12345,Bookshelf,Home Decor,468.5
12346,Outdoor Grill,Tools & Automotive,467.34
12347,Wall Clock,Home Decor,379.35
12348,Projector,Home Decor,391.52
12349,Standing Desk,Gardening & Outdoor,740.63
12350,Treadmill,Office Supplies,176.61
12351,Dumbbell Set,Gardening & Outdoor,585.11
12352,Fishing Rod,Home Appliances,755.28
12353,Bicycle,Home Appliances,91.64
12354,Outdoor Grill,Gardening & Outdoor,952.59
12355,Outdoor Grill,Personal Accessories,57.36
12356,Car Seat Cover,Tools & Automotive,668.37
12357,Bedside Lamp,Electronics,637.56
12358,Foam Roller,Office Supplies,521.35
12359,Air Fryer,Electronics,835.82
12360,Ergonomic Office Chair,Electronics,39.12
12361,Pop Socket,Office Supplies,299.49
12362,Outdoor Grill,Home Appliances,504.5
12363,Soundbar,Gardening & Outdoor,67.41
12364,Standing Desk,Furniture,824.25
12365,Folding Chair,Home Appliances,889.0
12366,Floor Mats,Sports & Fitness,338.58
12367,Essential Oil Diffuser,Office Supplies,978.09
12368,Lawn Mower,Home Appliances,966.92
12369,External Hard Drive,Electronics,47.87
12370,Essential Oil Diffuser,Sports & Fitness,570.71
12371,Standing Desk,Sports & Fitness,923.1
12372,4K UHD Monitor,Tools & Automotive,831.26
12373,Tripod,Gardening & Outdoor,191.25
12374,Humidifier,Gardening & Outdoor,801.69
12375,Action Camera,Travel & Camping,696.65
12376,Digital Camera,Travel & Camping,415.07
12377,Drone,Office Supplies,366.97
12378,Coffee Maker,Home Appliances,785.79
